SMILES,title,i_i_glide_lignum,docking_status,r_glide_cpu_time,r_i_docking_score,s_i_glide_gridfile,r_i_glide_gscore,r_i_glide_lipo,r_i_glide_hbond,r_i_glide_metal,r_i_glide_rewards,r_i_glide_evdw,r_i_glide_ecoul,r_i_glide_erotb,r_i_glide_esite,r_i_glide_emodel,r_i_glide_energy,r_i_glide_einternal
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",292,"NO GOOD POSES FOUND",746.88,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",293,"NO GOOD POSES FOUND",877.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",294,"NO GOOD POSES FOUND",533.68,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",295,"NO GOOD POSES FOUND",572.17,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",296,"NO GOOD POSES FOUND",434.59,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",297,"NO GOOD POSES FOUND",522.63,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",298,"NO GOOD POSES FOUND",371.61,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",299,"NO GOOD POSES FOUND",306.91,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",300,"NO GOOD POSES FOUND",310.02,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",301,"NO GOOD POSES FOUND",873.88,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",302,"NO GOOD POSES FOUND",336.56,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",303,"NO GOOD POSES FOUND",338.74,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",304,"NO GOOD POSES FOUND",555.83,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",305,"NO GOOD POSES FOUND",379.1,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",306,"NO GOOD POSES FOUND",446.49,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",307,"NO GOOD POSES FOUND",353.69,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",308,"NO GOOD POSES FOUND",476.3,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",309,"NO GOOD POSES FOUND",367.81,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",310,"NO GOOD POSES FOUND",454.78,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",311,"NO GOOD POSES FOUND",1031.12,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",312,"NO GOOD POSES FOUND",676.94,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",313,"NO GOOD POSES FOUND",473.3,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",314,"NO GOOD POSES FOUND",573.43,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",315,"NO GOOD POSES FOUND",778.19,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",316,"NO GOOD POSES FOUND",723.88,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",317,"NO GOOD POSES FOUND",610.98,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",318,"NO GOOD POSES FOUND",1023.29,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",319,"NO GOOD POSES FOUND",325.81,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",320,"NO GOOD POSES FOUND",533.73,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",321,"NO GOOD POSES FOUND",621.78,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",322,"NO GOOD POSES FOUND",920.67,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",323,"NO GOOD POSES FOUND",429.56,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",324,"NO GOOD POSES FOUND",589.53,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",325,"NO GOOD POSES FOUND",685.14,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",326,"NO GOOD POSES FOUND",588.05,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",327,"NO GOOD POSES FOUND",523.47,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",328,"NO GOOD POSES FOUND",481.13,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",329,"NO GOOD POSES FOUND",599.84,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",330,"NO GOOD POSES FOUND",456.6,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",331,"NO GOOD POSES FOUND",471.92,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",332,"NO GOOD POSES FOUND",378.25,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",333,"NO GOOD POSES FOUND",1067.79,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",334,"NO GOOD POSES FOUND",455.02,,,,,,,,,,,,,,
CC[C@@H](C)CCCCC(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N[C@H](CC[NH2+]CS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)[O-])NC(=O)[C@@H](CC[NH2+]CS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,"70789202",335,"NO GOOD POSES FOUND",514.26,,,,,,,,,,,,,,
